"gsm","donor","cond","celltype","x","y"
"GSM7717083","PWH27","Skin","Fibroblast",-2.577871,-1.7339952
"GSM7717090","PWH28","Wound30","Fibroblast",0.18645686,-1.5638906
"GSM7717090","PWH28","Wound30","Fibroblast",3.1774726,0.6884692
"GSM7717083","PWH27","Skin","Fibroblast",-2.8911965,-1.6741349
"GSM7717090","PWH28","Wound30","Fibroblast",0.6749334,0.08067448
"GSM7717081","PWH26","Wound7","Fibroblast",1.8438175,0.117266774
"GSM7717090","PWH28","Wound30","Fibroblast",2.7864313,0.63158345
"GSM7717085","PWH27","Wound7","Fibroblast",-1.4433714,-0.89567435
"GSM7717082","PWH26","Wound30","Fibroblast",0.49411058,-1.5364481
"GSM7717087","PWH28","Skin","Fibroblast",1.6980121,-0.7228232
"GSM7717085","PWH27","Wound7","Fibroblast",0.17535274,0.7952787
"GSM7717085","PWH27","Wound7","Fibroblast",0.69733757,0.76343083
"GSM7717086","PWH27","Wound30","Fibroblast",-0.026867032,-0.05789208
"GSM7717090","PWH28","Wound30","Fibroblast",1.4187152,-0.3933851
"GSM7717085","PWH27","Wound7","Fibroblast",0.296554,0.3885383
"GSM7717085","PWH27","Wound7","Fibroblast",-3.963892,-0.20104043
"GSM7717082","PWH26","Wound30","Fibroblast",0.04413549,-1.7503607
"GSM7717079","PWH26","Skin","Fibroblast",-2.6754274,-1.098824
"GSM7717085","PWH27","Wound7","Fibroblast",-0.6071152,-0.49669483
"GSM7717082","PWH26","Wound30","Fibroblast",1.7640626,0.54593945
"GSM7717086","PWH27","Wound30","Fibroblast",2.9642086,0.13255408
"GSM7717081","PWH26","Wound7","Fibroblast",0.6894464,-0.005588247
"GSM7717090","PWH28","Wound30","Fibroblast",2.2926664,0.5045242
"GSM7717090","PWH28","Wound30","Fibroblast",2.0874977,0.3818652
"GSM7717085","PWH27","Wound7","Fibroblast",-2.9326613,-0.06326022
"GSM7717081","PWH26","Wound7","Fibroblast",0.3365869,-0.23129368
"GSM7717087","PWH28","Skin","Fibroblast",-0.4624031,-1.6965201
"GSM7717087","PWH28","Skin","Fibroblast",-0.8471331,3.6027493
"GSM7717086","PWH27","Wound30","Fibroblast",0.19173141,-2.156349
"GSM7717087","PWH28","Skin","Fibroblast",-3.649899,1.8033237
"GSM7717085","PWH27","Wound7","Fibroblast",-2.845856,2.3204744
"GSM7717087","PWH28","Skin","Fibroblast",-2.8819423,4.4798555
"GSM7717087","PWH28","Skin","Fibroblast",-2.0906112,-1.6933894
"GSM7717089","PWH28","Wound7","Fibroblast",-0.85602075,-0.6571124
"GSM7717086","PWH27","Wound30","Fibroblast",-1.4730783,0.44142038
"GSM7717090","PWH28","Wound30","Fibroblast",-0.4927964,-0.386707
"GSM7717090","PWH28","Wound30","Fibroblast",2.7471557,0.17829186
"GSM7717086","PWH27","Wound30","Fibroblast",1.7468703,0.018320037
"GSM7717082","PWH26","Wound30","Fibroblast",-2.1926332,1.3472631
"GSM7717081","PWH26","Wound7","Fibroblast",1.379923,0.3224439
"GSM7717090","PWH28","Wound30","Fibroblast",-0.38792545,-1.6498725
"GSM7717085","PWH27","Wound7","Fibroblast",0.6164458,1.4682539
"GSM7717090","PWH28","Wound30","Fibroblast",3.3563216,0.28158584
"GSM7717090","PWH28","Wound30","Fibroblast",1.5876373,0.5529764
"GSM7717082","PWH26","Wound30","Fibroblast",-2.649683,-0.98929137
"GSM7717090","PWH28","Wound30","Fibroblast",3.4766376,0.17085798
"GSM7717084","PWH27","Wound1","Fibroblast",-2.4012833,-0.23976791
"GSM7717087","PWH28","Skin","Fibroblast",2.6042666,-1.5836127
"GSM7717089","PWH28","Wound7","Fibroblast",-1.5039909,0.06680542
"GSM7717086","PWH27","Wound30","Fibroblast",0.6502085,0.23617019
"GSM7717090","PWH28","Wound30","Fibroblast",0.4459136,0.36890936
"GSM7717090","PWH28","Wound30","Fibroblast",-2.6133058,-0.51750165
"GSM7717089","PWH28","Wound7","Fibroblast",-3.1173482,2.0696611
"GSM7717085","PWH27","Wound7","Fibroblast",0.12136792,1.1483238
"GSM7717089","PWH28","Wound7","Fibroblast",0.491435,1.3693432
"GSM7717090","PWH28","Wound30","Fibroblast",-0.47911498,0.07079714
"GSM7717082","PWH26","Wound30","Fibroblast",-0.50008506,1.0396421
"GSM7717081","PWH26","Wound7","Fibroblast",1.3086152,0.7734986
"GSM7717085","PWH27","Wound7","Fibroblast",1.2083753,0.6746847
"GSM7717080","PWH26","Wound1","Fibroblast",-2.192247,0.34119
"GSM7717085","PWH27","Wound7","Fibroblast",-3.6337614,-1.301299
"GSM7717090","PWH28","Wound30","Fibroblast",3.281626,-0.10059381
"GSM7717085","PWH27","Wound7","Fibroblast",0.8367093,0.79982764
"GSM7717079","PWH26","Skin","Fibroblast",-3.1216671,-0.4437174
"GSM7717090","PWH28","Wound30","Fibroblast",2.8888073,0.50933534
"GSM7717086","PWH27","Wound30","Fibroblast",-2.8826299,1.598246
"GSM7717090","PWH28","Wound30","Fibroblast",2.632066,0.122349404
"GSM7717086","PWH27","Wound30","Fibroblast",2.4280527,-0.16383812
"GSM7717079","PWH26","Skin","Fibroblast",-1.5425123,-0.57472605
"GSM7717089","PWH28","Wound7","Fibroblast",-3.36168,0.011544939
"GSM7717090","PWH28","Wound30","Fibroblast",-4.0906763,1.3897045
"GSM7717089","PWH28","Wound7","Fibroblast",-1.7509915,1.2404627
"GSM7717086","PWH27","Wound30","Fibroblast",3.1456025,-0.014794682
"GSM7717090","PWH28","Wound30","Fibroblast",3.1079695,0.37606788
"GSM7717089","PWH28","Wound7","Fibroblast",0.06611202,-1.2613391
"GSM7717081","PWH26","Wound7","Fibroblast",3.141367,-0.80834323
"GSM7717086","PWH27","Wound30","Fibroblast",1.3472747,-0.18671149
"GSM7717090","PWH28","Wound30","Fibroblast",1.6945803,-1.4143517
"GSM7717083","PWH27","Skin","Fibroblast",-4.210762,0.11885855
"GSM7717090","PWH28","Wound30","Fibroblast",1.293961,0.009074216
"GSM7717087","PWH28","Skin","Fibroblast",-1.8781576,-1.3947136
"GSM7717085","PWH27","Wound7","Fibroblast",-0.17904846,0.7360295
"GSM7717086","PWH27","Wound30","Fibroblast",0.40299207,0.121191256
"GSM7717090","PWH28","Wound30","Fibroblast",1.1195364,-0.030134832
"GSM7717085","PWH27","Wound7","Fibroblast",-3.612878,1.9988451
"GSM7717085","PWH27","Wound7","Fibroblast",1.4466401,0.44210643
"GSM7717090","PWH28","Wound30","Fibroblast",2.8157916,0.14458884
"GSM7717081","PWH26","Wound7","Fibroblast",-0.22434221,0.8171471
"GSM7717081","PWH26","Wound7","Fibroblast",-4.2115626,0.62860304
"GSM7717083","PWH27","Skin","Fibroblast",-2.7773683,-1.8691012
"GSM7717083","PWH27","Skin","Fibroblast",0.11546292,0.11131392
"GSM7717086","PWH27","Wound30","Fibroblast",2.6089408,-0.22416069
"GSM7717085","PWH27","Wound7","Fibroblast",-0.9764409,-0.5816163
"GSM7717090","PWH28","Wound30","Fibroblast",2.730478,0.18212639
"GSM7717085","PWH27","Wound7","Fibroblast",0.4197102,0.8980533
"GSM7717087","PWH28","Skin","Fibroblast",-2.980824,-0.15112793
"GSM7717081","PWH26","Wound7","Fibroblast",-2.281271,2.8176749
"GSM7717089","PWH28","Wound7","Fibroblast",0.65124863,-0.15753724
"GSM7717085","PWH27","Wound7","Fibroblast",-0.097514816,0.58519673
"GSM7717086","PWH27","Wound30","Fibroblast",0.9755018,-2.0523865
"GSM7717087","PWH28","Skin","Fibroblast",-2.6711605,0.8504837
"GSM7717085","PWH27","Wound7","Fibroblast",-2.296847,0.21774618
"GSM7717086","PWH27","Wound30","Fibroblast",4.179695,-0.42376214
"GSM7717081","PWH26","Wound7","Fibroblast",0.19398175,0.60473627
"GSM7717090","PWH28","Wound30","Fibroblast",-2.9990344,-0.35543314
"GSM7717086","PWH27","Wound30","Fibroblast",1.8357807,-0.242523
"GSM7717090","PWH28","Wound30","Fibroblast",3.1243694,0.117563196
"GSM7717083","PWH27","Skin","Fibroblast",-3.5057807,2.283279
"GSM7717085","PWH27","Wound7","Fibroblast",1.2113973,0.6439164
"GSM7717085","PWH27","Wound7","Fibroblast",-3.801031,2.0466895
"GSM7717086","PWH27","Wound30","Fibroblast",3.0114272,-0.26127216
"GSM7717087","PWH28","Skin","Fibroblast",-2.3008232,-0.35652512
"GSM7717085","PWH27","Wound7","Fibroblast",1.6892625,0.32198015
"GSM7717086","PWH27","Wound30","Fibroblast",2.1634045,0.10615254
"GSM7717086","PWH27","Wound30","Fibroblast",1.3899572,0.16284212
"GSM7717090","PWH28","Wound30","Fibroblast",3.2026742,0.2734356
"GSM7717083","PWH27","Skin","Fibroblast",-3.3254838,-0.8901942
"GSM7717090","PWH28","Wound30","Fibroblast",2.2269413,0.18007489
"GSM7717089","PWH28","Wound7","Fibroblast",9.768695,4.8105016
"GSM7717087","PWH28","Skin","Fibroblast",-4.2776656,-2.288986
"GSM7717085","PWH27","Wound7","Fibroblast",-0.81942004,0.4015093
"GSM7717082","PWH26","Wound30","Fibroblast",4.0052195,0.3041458
"GSM7717090","PWH28","Wound30","Fibroblast",2.9584732,0.07179252
"GSM7717079","PWH26","Skin","Fibroblast",-1.8001972,-1.6208408
"GSM7717089","PWH28","Wound7","Fibroblast",1.4265519,0.5862678
"GSM7717079","PWH26","Skin","Fibroblast",-3.3457253,-1.1940699
"GSM7717090","PWH28","Wound30","Fibroblast",3.2609122,0.04713978
"GSM7717081","PWH26","Wound7","Fibroblast",-4.035624,3.0595453
"GSM7717089","PWH28","Wound7","Fibroblast",-2.8855631,0.9413358
"GSM7717090","PWH28","Wound30","Fibroblast",2.633694,0.044642016
"GSM7717090","PWH28","Wound30","Fibroblast",2.8121502,0.16317348
"GSM7717087","PWH28","Skin","Fibroblast",-2.5591006,-2.3461199
"GSM7717079","PWH26","Skin","Fibroblast",-1.9360652,2.678317
"GSM7717084","PWH27","Wound1","Fibroblast",-2.027562,0.10195134
"GSM7717087","PWH28","Skin","Fibroblast",-1.3854488,-2.523936
"GSM7717079","PWH26","Skin","Fibroblast",-0.35436013,-1.235916
"GSM7717080","PWH26","Wound1","Fibroblast",-1.2039219,2.4454017
"GSM7717087","PWH28","Skin","Fibroblast",-2.6915586,-1.0326676
"GSM7717085","PWH27","Wound7","Fibroblast",-0.03336092,1.4149028
"GSM7717086","PWH27","Wound30","Fibroblast",3.4222908,0.07928614
"GSM7717086","PWH27","Wound30","Fibroblast",-1.8957729,1.4145771
"GSM7717090","PWH28","Wound30","Fibroblast",3.294522,0.068182796
"GSM7717086","PWH27","Wound30","Fibroblast",2.597416,0.110331
"GSM7717085","PWH27","Wound7","Fibroblast",-3.2628453,-0.20091625
"GSM7717079","PWH26","Skin","Fibroblast",-3.4581296,-1.7855368
"GSM7717083","PWH27","Skin","Fibroblast",-1.4412792,-1.9528396
"GSM7717086","PWH27","Wound30","Fibroblast",-3.4633324,2.1703022
"GSM7717086","PWH27","Wound30","Fibroblast",-2.199175,-0.838408
"GSM7717086","PWH27","Wound30","Fibroblast",0.07135574,-0.29940242
"GSM7717089","PWH28","Wound7","Fibroblast",-1.1436219,-0.5984946
"GSM7717087","PWH28","Skin","Fibroblast",6.8944483,9.682429
"GSM7717086","PWH27","Wound30","Fibroblast",-0.9202811,0.35150358
"GSM7717086","PWH27","Wound30","Fibroblast",2.8936658,0.09335466
"GSM7717085","PWH27","Wound7","Fibroblast",0.14383897,0.55232984
"GSM7717090","PWH28","Wound30","Fibroblast",2.9177303,0.39379695
"GSM7717090","PWH28","Wound30","Fibroblast",-0.3105724,0.5025689
"GSM7717090","PWH28","Wound30","Fibroblast",-1.9330562,-0.49702358
"GSM7717079","PWH26","Skin","Fibroblast",-2.631116,-1.1430948
"GSM7717081","PWH26","Wound7","Fibroblast",-3.1583,3.0882118
"GSM7717081","PWH26","Wound7","Fibroblast",-0.72925025,1.1252264
"GSM7717086","PWH27","Wound30","Fibroblast",2.377567,-0.35694987
"GSM7717090","PWH28","Wound30","Fibroblast",-2.0721843,-0.0038989962
"GSM7717090","PWH28","Wound30","Fibroblast",2.7995486,0.060099576
"GSM7717085","PWH27","Wound7","Fibroblast",-0.34552217,0.8008463
"GSM7717087","PWH28","Skin","Fibroblast",-1.9557327,-1.7409225
"GSM7717085","PWH27","Wound7","Fibroblast",2.9393117,-0.13384114
"GSM7717082","PWH26","Wound30","Fibroblast",1.8952956,0.29014382
"GSM7717090","PWH28","Wound30","Fibroblast",-2.3426409,0.20195304
"GSM7717081","PWH26","Wound7","Fibroblast",2.2895775,-0.29995245
"GSM7717090","PWH28","Wound30","Fibroblast",3.3471572,-0.008430606
"GSM7717084","PWH27","Wound1","Fibroblast",-1.9141715,-0.5441452
"GSM7717090","PWH28","Wound30","Fibroblast",2.6933818,0.22185013
"GSM7717090","PWH28","Wound30","Fibroblast",2.4227183,-0.07416831
"GSM7717084","PWH27","Wound1","Fibroblast",-2.9042428,0.39548296
"GSM7717090","PWH28","Wound30","Fibroblast",2.9859776,0.09032005
"GSM7717087","PWH28","Skin","Fibroblast",-3.8081088,-0.27486977
"GSM7717079","PWH26","Skin","Fibroblast",-1.969851,-0.99991053
"GSM7717087","PWH28","Skin","Fibroblast",-2.1499228,-0.43649727
"GSM7717081","PWH26","Wound7","Fibroblast",-1.2718716,0.2760292
"GSM7717086","PWH27","Wound30","Fibroblast",2.8572528,0.16605423
"GSM7717090","PWH28","Wound30","Fibroblast",3.526241,0.041104134
"GSM7717084","PWH27","Wound1","Fibroblast",-0.4701183,1.5517257
"GSM7717083","PWH27","Skin","Fibroblast",-2.7476692,-1.6058745
"GSM7717086","PWH27","Wound30","Fibroblast",0.61044395,-1.212142
"GSM7717090","PWH28","Wound30","Fibroblast",3.173762,0.5710508
"GSM7717079","PWH26","Skin","Fibroblast",-2.7918503,1.115771
"GSM7717086","PWH27","Wound30","Fibroblast",2.764581,-0.48362356
"GSM7717084","PWH27","Wound1","Fibroblast",-2.1498542,-0.5743817
"GSM7717086","PWH27","Wound30","Fibroblast",3.4625664,0.35261643
"GSM7717082","PWH26","Wound30","Fibroblast",2.0558424,-0.107034095
"GSM7717087","PWH28","Skin","Fibroblast",-3.1253827,-1.6649051
"GSM7717084","PWH27","Wound1","Fibroblast",-2.9889712,2.7316506
"GSM7717090","PWH28","Wound30","Fibroblast",2.159085,-0.24204087
"GSM7717081","PWH26","Wound7","Fibroblast",-3.5061073,-0.40358636
"GSM7717090","PWH28","Wound30","Fibroblast",2.9649837,0.34648898
"GSM7717081","PWH26","Wound7","Fibroblast",-3.3144395,-0.65705353
"GSM7717079","PWH26","Skin","Fibroblast",-3.5533476,-1.8090123
"GSM7717090","PWH28","Wound30","Fibroblast",3.143405,0.23258638
"GSM7717087","PWH28","Skin","Fibroblast",-4.00353,1.9483864
"GSM7717079","PWH26","Skin","Fibroblast",-3.544544,0.81106234
"GSM7717086","PWH27","Wound30","Fibroblast",2.7545183,-0.26793888
"GSM7717080","PWH26","Wound1","Fibroblast",-2.6350036,-1.5226742
"GSM7717082","PWH26","Wound30","Fibroblast",2.0124154,0.019171594
"GSM7717087","PWH28","Skin","Fibroblast",-2.0099366,-1.3074074
"GSM7717082","PWH26","Wound30","Fibroblast",3.0101266,0.11046286
"GSM7717090","PWH28","Wound30","Fibroblast",2.7647996,0.08046844
"GSM7717087","PWH28","Skin","Fibroblast",-2.7084057,-1.6256655
"GSM7717085","PWH27","Wound7","Fibroblast",-0.19482169,1.4540098
"GSM7717086","PWH27","Wound30","Fibroblast",-0.40283287,-0.11379438
"GSM7717090","PWH28","Wound30","Fibroblast",2.8834295,0.116196185
"GSM7717086","PWH27","Wound30","Fibroblast",3.972774,-0.036785714
"GSM7717084","PWH27","Wound1","Fibroblast",-1.1723405,2.6905582
"GSM7717081","PWH26","Wound7","Fibroblast",2.2041483,-0.010650025
"GSM7717085","PWH27","Wound7","Fibroblast",-3.4558709,1.9760143
"GSM7717081","PWH26","Wound7","Fibroblast",0.121022455,1.5717577
"GSM7717087","PWH28","Skin","Fibroblast",-1.9537718,-0.43616822
"GSM7717085","PWH27","Wound7","Fibroblast",1.0174187,-0.08455959
"GSM7717081","PWH26","Wound7","Fibroblast",3.9442384,-0.24246128
"GSM7717090","PWH28","Wound30","Fibroblast",3.144931,0.083822146
"GSM7717090","PWH28","Wound30","Fibroblast",2.9516404,0.1574729
"GSM7717085","PWH27","Wound7","Fibroblast",1.6305863,0.09057065
"GSM7717082","PWH26","Wound30","Fibroblast",2.60468,-0.0926261
"GSM7717084","PWH27","Wound1","Fibroblast",0.5828036,3.0086772
"GSM7717090","PWH28","Wound30","Fibroblast",1.5945203,0.47733244
"GSM7717090","PWH28","Wound30","Fibroblast",2.5544918,-0.09786547
"GSM7717085","PWH27","Wound7","Fibroblast",-0.25817552,0.5678314
"GSM7717087","PWH28","Skin","Fibroblast",-3.4562337,-1.9055237
"GSM7717086","PWH27","Wound30","Fibroblast",1.0322877,-0.5164738
"GSM7717089","PWH28","Wound7","Fibroblast",-1.0265895,0.049060844
"GSM7717089","PWH28","Wound7","Fibroblast",1.4690716,6.364952
"GSM7717084","PWH27","Wound1","Fibroblast",-2.909247,-0.39839157
"GSM7717086","PWH27","Wound30","Fibroblast",3.3984962,-0.16421348
"GSM7717087","PWH28","Skin","Fibroblast",-3.8338408,1.6021266
"GSM7717086","PWH27","Wound30","Fibroblast",2.2870564,-0.019882835
"GSM7717085","PWH27","Wound7","Fibroblast",-3.1155558,1.6060133
"GSM7717090","PWH28","Wound30","Fibroblast",3.0467882,0.025572836
"GSM7717086","PWH27","Wound30","Fibroblast",1.7160391,-0.65134203
"GSM7717079","PWH26","Skin","Fibroblast",-2.6037776,-1.4203502
"GSM7717086","PWH27","Wound30","Fibroblast",2.279045,-0.18050127
"GSM7717090","PWH28","Wound30","Fibroblast",2.0330064,0.30577162
"GSM7717086","PWH27","Wound30","Fibroblast",2.6465783,-0.1587402
"GSM7717090","PWH28","Wound30","Fibroblast",2.8596563,0.17879596
"GSM7717089","PWH28","Wound7","Fibroblast",-3.0715182,0.44970608
"GSM7717081","PWH26","Wound7","Fibroblast",0.5454214,0.53096575
"GSM7717079","PWH26","Skin","Fibroblast",-1.7415915,0.92170817
"GSM7717089","PWH28","Wound7","Fibroblast",-3.746996,-0.8574244
"GSM7717086","PWH27","Wound30","Fibroblast",1.9237452,-0.03602646
"GSM7717086","PWH27","Wound30","Fibroblast",2.7896752,0.20150328
"GSM7717090","PWH28","Wound30","Fibroblast",1.1945509,0.29522642
"GSM7717081","PWH26","Wound7","Fibroblast",0.622258,-0.6329863
"GSM7717082","PWH26","Wound30","Fibroblast",3.322461,-0.057470176
"GSM7717087","PWH28","Skin","Fibroblast",0.0053500817,-1.9886798
"GSM7717090","PWH28","Wound30","Fibroblast",2.9596212,0.22614965
"GSM7717085","PWH27","Wound7","Fibroblast",-0.11749698,1.1536514
"GSM7717089","PWH28","Wound7","Fibroblast",-1.0337296,-0.5481586
"GSM7717086","PWH27","Wound30","Fibroblast",-1.4075419,-0.34224504
"GSM7717086","PWH27","Wound30","Fibroblast",-2.1707091,0.07761635
"GSM7717090","PWH28","Wound30","Fibroblast",3.226195,0.11100493
"GSM7717087","PWH28","Skin","Fibroblast",-3.1545165,1.162601
"GSM7717087","PWH28","Skin","Fibroblast",-4.341665,0.629989
"GSM7717081","PWH26","Wound7","Fibroblast",2.738381,0.19233438
"GSM7717085","PWH27","Wound7","Fibroblast",0.20663874,0.39681494
"GSM7717079","PWH26","Skin","Fibroblast",-2.512824,-0.95222175
"GSM7717086","PWH27","Wound30","Fibroblast",2.7040434,0.002192527
"GSM7717090","PWH28","Wound30","Fibroblast",-2.8910985,-0.47356755
"GSM7717081","PWH26","Wound7","Fibroblast",1.6069448,6.6808147
"GSM7717079","PWH26","Skin","Fibroblast",-2.3016822,-1.1976583
"GSM7717085","PWH27","Wound7","Fibroblast",-0.22328474,-0.19917712
"GSM7717086","PWH27","Wound30","Fibroblast",0.6853278,-0.28139743
"GSM7717079","PWH26","Skin","Fibroblast",-2.8177557,-1.5697384
"GSM7717090","PWH28","Wound30","Fibroblast",2.8811793,0.23583871
"GSM7717085","PWH27","Wound7","Fibroblast",-1.5322181,0.56894916
"GSM7717089","PWH28","Wound7","Fibroblast",-1.6701065,0.24451612
"GSM7717089","PWH28","Wound7","Fibroblast",-1.9249959,-0.522867
"GSM7717086","PWH27","Wound30","Fibroblast",2.9774475,-0.0317463
"GSM7717090","PWH28","Wound30","Fibroblast",-1.1534278,-0.009275626
"GSM7717090","PWH28","Wound30","Fibroblast",2.2535892,-0.15013728
"GSM7717090","PWH28","Wound30","Fibroblast",3.1579826,0.8328389
"GSM7717088","PWH28","Wound1","Fibroblast",-3.9908285,1.3987131
"GSM7717090","PWH28","Wound30","Fibroblast",2.6046953,0.17049809
"GSM7717081","PWH26","Wound7","Fibroblast",0.5840528,0.96821654
"GSM7717090","PWH28","Wound30","Fibroblast",2.746726,0.34729734
"GSM7717090","PWH28","Wound30","Fibroblast",2.85728,0.0075756805
"GSM7717085","PWH27","Wound7","Fibroblast",0.025562314,0.82095784
"GSM7717090","PWH28","Wound30","Fibroblast",1.5653516,0.09891831
"GSM7717090","PWH28","Wound30","Fibroblast",1.360786,0.25366646
"GSM7717086","PWH27","Wound30","Fibroblast",1.4369339,-0.73142004
"GSM7717085","PWH27","Wound7","Fibroblast",0.41503102,0.55163264
"GSM7717087","PWH28","Skin","Fibroblast",-3.2233453,-2.4802341
"GSM7717085","PWH27","Wound7","Fibroblast",-1.2019178,0.9601255
"GSM7717086","PWH27","Wound30","Fibroblast",-1.5678163,-1.1073946
"GSM7717090","PWH28","Wound30","Fibroblast",2.8419356,0.2543996
"GSM7717079","PWH26","Skin","Fibroblast",-2.7570822,-2.031802
"GSM7717085","PWH27","Wound7","Fibroblast",1.0428464,0.08505958
"GSM7717082","PWH26","Wound30","Fibroblast",3.2731571,0.034194846
"GSM7717082","PWH26","Wound30","Fibroblast",-3.081398,-0.6601181
"GSM7717082","PWH26","Wound30","Fibroblast",1.8627564,0.10588764
"GSM7717087","PWH28","Skin","Fibroblast",-3.7358768,-1.2537799
"GSM7717086","PWH27","Wound30","Fibroblast",0.4714534,-1.2250227
"GSM7717090","PWH28","Wound30","Fibroblast",3.5778027,0.14164929
"GSM7717083","PWH27","Skin","Fibroblast",-2.6664088,-0.9702612
"GSM7717087","PWH28","Skin","Fibroblast",-2.7341022,2.3752449
"GSM7717086","PWH27","Wound30","Fibroblast",2.3977,-0.19622009
"GSM7717087","PWH28","Skin","Fibroblast",-3.9020658,0.6192462
"GSM7717079","PWH26","Skin","Fibroblast",0.44437715,-3.2269506
"GSM7717089","PWH28","Wound7","Fibroblast",-3.1587803,0.55741614
"GSM7717084","PWH27","Wound1","Fibroblast",-1.7836238,0.02817634
"GSM7717085","PWH27","Wound7","Fibroblast",0.9524743,1.2612236
"GSM7717082","PWH26","Wound30","Fibroblast",-0.72218966,0.19141938
"GSM7717085","PWH27","Wound7","Fibroblast",-1.0997427,0.7057871
"GSM7717085","PWH27","Wound7","Fibroblast",-3.3938856,0.87156296
"GSM7717085","PWH27","Wound7","Fibroblast",-1.1908976,0.051034637
"GSM7717086","PWH27","Wound30","Fibroblast",0.20030218,0.44398093
"GSM7717090","PWH28","Wound30","Fibroblast",3.2499127,0.010796939
"GSM7717086","PWH27","Wound30","Fibroblast",-0.27488732,-0.15030822
"GSM7717090","PWH28","Wound30","Fibroblast",2.628294,0.12917355
"GSM7717084","PWH27","Wound1","Fibroblast",-1.2719495,-1.219294
"GSM7717090","PWH28","Wound30","Fibroblast",3.1521046,0.27469316
"GSM7717081","PWH26","Wound7","Fibroblast",1.5491335,-0.07390756
"GSM7717086","PWH27","Wound30","Fibroblast",0.053514216,-0.42534342
"GSM7717084","PWH27","Wound1","Fibroblast",-1.488643,-0.8947569
"GSM7717087","PWH28","Skin","Fibroblast",-3.3263717,0.048098106
"GSM7717081","PWH26","Wound7","Fibroblast",2.5791893,0.07915319
"GSM7717082","PWH26","Wound30","Fibroblast",1.8301133,0.11694293
"GSM7717085","PWH27","Wound7","Fibroblast",1.6445348,0.93040997
"GSM7717090","PWH28","Wound30","Fibroblast",2.5565834,0.2660157
"GSM7717080","PWH26","Wound1","Fibroblast",-1.5891784,0.32546315
"GSM7717082","PWH26","Wound30","Fibroblast",0.087957755,0.47300664
"GSM7717088","PWH28","Wound1","Fibroblast",-2.8384612,-0.4079257
"GSM7717084","PWH27","Wound1","Fibroblast",-3.6799564,3.683554
"GSM7717086","PWH27","Wound30","Fibroblast",-0.27883348,0.8157327
"GSM7717079","PWH26","Skin","Fibroblast",-2.2111328,-2.2719066
"GSM7717086","PWH27","Wound30","Fibroblast",2.8895514,0.020132862
"GSM7717089","PWH28","Wound7","Fibroblast",-3.044221,-1.0102093
"GSM7717090","PWH28","Wound30","Fibroblast",-1.5568538,2.4610157
"GSM7717086","PWH27","Wound30","Fibroblast",-2.228802,0.28269407
"GSM7717086","PWH27","Wound30","Fibroblast",1.3413565,-0.513938
"GSM7717084","PWH27","Wound1","Fibroblast",-0.81926304,2.0656319
"GSM7717090","PWH28","Wound30","Fibroblast",3.0515387,0.21867795
"GSM7717086","PWH27","Wound30","Fibroblast",-0.26214403,-0.20520048
"GSM7717089","PWH28","Wound7","Fibroblast",-0.8646445,1.1725183
"GSM7717085","PWH27","Wound7","Fibroblast",3.0488892,-0.2545698
"GSM7717086","PWH27","Wound30","Fibroblast",1.0904757,-0.19520934
"GSM7717086","PWH27","Wound30","Fibroblast",2.451781,-0.3945928
"GSM7717085","PWH27","Wound7","Fibroblast",1.1102487,0.52435625
"GSM7717090","PWH28","Wound30","Fibroblast",2.9211102,0.23567401
"GSM7717079","PWH26","Skin","Fibroblast",-3.249,-1.0783912
"GSM7717081","PWH26","Wound7","Fibroblast",4.241551,-0.52927995
"GSM7717084","PWH27","Wound1","Fibroblast",-2.546491,-0.7102502
"GSM7717086","PWH27","Wound30","Fibroblast",1.4043512,-0.12639205
"GSM7717079","PWH26","Skin","Fibroblast",-1.9396855,-0.47505546
"GSM7717085","PWH27","Wound7","Fibroblast",1.565281,0.3034118
"GSM7717090","PWH28","Wound30","Fibroblast",3.106364,0.08485517
"GSM7717086","PWH27","Wound30","Fibroblast",0.06710175,0.13334872
"GSM7717082","PWH26","Wound30","Fibroblast",-0.2866692,-2.1314855
"GSM7717083","PWH27","Skin","Fibroblast",-2.9453042,0.32002208
"GSM7717085","PWH27","Wound7","Fibroblast",1.1926949,1.2608165
"GSM7717090","PWH28","Wound30","Fibroblast",2.4498515,-0.12368355
"GSM7717090","PWH28","Wound30","Fibroblast",3.0138087,0.34633029
"GSM7717090","PWH28","Wound30","Fibroblast",2.7694733,0.42540187
"GSM7717087","PWH28","Skin","Fibroblast",-3.4777355,-0.39851454
"GSM7717083","PWH27","Skin","Fibroblast",-2.8473182,2.6793153
"GSM7717090","PWH28","Wound30","Fibroblast",2.425671,-0.15935619
"GSM7717081","PWH26","Wound7","Fibroblast",0.38241622,0.7367705
"GSM7717086","PWH27","Wound30","Fibroblast",1.5156431,-0.5836897
"GSM7717090","PWH28","Wound30","Fibroblast",2.8558283,0.15980703
"GSM7717085","PWH27","Wound7","Fibroblast",0.60514355,0.76155
"GSM7717086","PWH27","Wound30","Fibroblast",-0.022639966,-1.4127904
"GSM7717082","PWH26","Wound30","Fibroblast",-0.8283483,0.72839904
"GSM7717082","PWH26","Wound30","Fibroblast",3.108272,0.3344266
"GSM7717086","PWH27","Wound30","Fibroblast",2.9809752,0.24354482
"GSM7717084","PWH27","Wound1","Fibroblast",-3.3398225,1.7481424
"GSM7717085","PWH27","Wound7","Fibroblast",-1.9450839,0.22105037
